ObsID,peak_flux_ap,peak_flux_ap_err,int_flux_ap,int_flux_ap_err,int_flux_nvss,int_flux_nvss_err,maj_ap,min_ap,maj_nvss,min_nvss,delta_ra,delta_dec,radius,pb_level
200227076,0.08459748061667,0.00049475423605,0.09310668114309,0.0008314039628300001,0.07790000000000001,0.002400000095367432,49.584186718056,45.250186552272005,18.5,16.799999237060547,28.78427198752405,-12.558467690432524,31.404549652987733,0.18346405029296875
200227076,0.00939472046332,0.00028724093821,0.010937019870469999,0.00047417386333999996,0.0113,0.0008999999761581422,51.160396534596,45.811501456752005,29.29999923706055,29.5,26.831242727880515,11.420436194550481,29.16057785466397,0.23843678832054135
200227076,0.00395851078739,0.00016903132156,0.00410726540879,0.00028934406977999995,0.0032,0.0004000000059604645,47.26590754896,44.362768353804,47.4000015258789,44.79999923706055,20.675566291229455,3.9544662808027984,21.050336255763494,0.5538713932037354
200227076,0.00877182915373,0.00023826069739999999,0.00940382950072,0.00040363744835000007,0.0077,0.0008999999761581422,48.43914365944801,45.16690070041199,39.70000076293945,29.60000038146973,20.327786918709773,-14.714275524004155,25.094348004745136,0.342087060213089
200227076,0.01342098119382,0.00014256369845,0.01352540465318,0.00024631213895,0.0121,0.0005,45.52353636372,44.773989880176,34.59999847412109,21.600000381469727,18.592533704136887,2.434190775849506,18.75120093488951,0.6471045613288879
200227076,0.15837601244746,0.00024155245205000002,0.16272477964322002,0.00041465653532,0.14830000000000002,0.0045,45.871596520956004,45.120192647256005,18.100000381469727,16.200000762939453,17.692970052188503,10.261760959706331,20.453459303697922,0.5249512791633606
200227076,0.00849456020834,0.00010364931048999999,0.00862076597668,0.00017868521758000004,0.0077,0.0005,46.125556092,44.410391689499995,27.5,26.60000038146973,10.835619481515243,6.288657509899392,12.52827729020056,0.8165039420127869
200227076,0.013170365151029999,0.00015038311615000002,0.01565433612929,0.0002471602132,0.016,0.001,53.178731475156,44.957296551132,33.400001525878906,20.100000381469727,10.38788394332842,13.082547696264188,16.705108982755092,0.6013946533203125
200227076,0.01025916817607,0.00014974432997999997,0.011759072876049999,0.00024849229413999996,0.0105,0.0005,50.886110595492,45.310296407723996,35.29999923706055,23.0,8.598759574050176,12.886201475077893,15.491691591566234,0.6361328363418579
200227076,0.00453534218937,0.00015299048483,0.00470941845646,0.00026180278393,0.0032,0.0004000000059604645,47.130982907832,44.924659159823996,47.20000076293945,44.5,9.503285891221397,-13.217994072476495,16.2796610830435,0.6324739456176758
200227076,0.005375262622790001,0.00025015669402,0.004580638430560001,0.00045883691720999996,0.0093,0.0005,43.380925050456,39.241338676488,39.900001525878906,24.79999923706055,9.47632718709457,26.52347284926813,28.16546834479864,0.14303456246852875
200227076,0.0090120061088,0.00023717480662999998,0.00952499563307,0.00040346977532999996,0.0095,0.0005,47.770274908764,45.273798906768,26.70000076293945,24.20000076293945,7.6709725100380055,-19.985926416955554,21.407484930335727,0.3816301226615906
