ObsID,peak_flux_ap,int_flux_ap,int_flux_nvss,delta_ra,delta_dec,radius,pb_level
200104010,0.01242521351547,0.02547782347496,0.0659,25.058021819204388,4.652370129497426,25.48624377937882,0.3022150695323944
200104010,0.05048278022579,0.05649803158064,0.0659,25.013210626175766,4.603812918139485,25.433352613927052,0.30308765172958374
200104010,0.00482065230273,0.00452474097709,0.0052,23.474860434076415,-24.148856828899174,33.678291142360465,0.1107592061161995
200104010,0.00584833973145,0.00597781143966,0.007,19.54223879999435,0.7429381359849092,19.556355704589706,0.5517051219940186
200104010,0.02976416529271,0.03096416221296,0.0298,18.456373069926975,-4.162933452269467,18.9200305317086,0.6210067272186279
200104010,0.01145437038393,0.01155273708955,0.0101,17.89853424259772,17.619946895697396,25.116075556460597,0.24112656712532043
200104010,0.03883698305235,0.04141831093184,0.0353,15.519623651205666,-16.930501833169295,22.967339055527322,0.4601905941963196
200104010,0.01381877105043,0.0133018188167,0.011,10.657858400167166,-30.43338051038292,32.24558307091621,0.11300896853208542
200104010,0.00390337184733,0.00412021703803,0.0039,11.642090787660853,-13.445817256633674,17.785600593277408,0.6684542298316956
200104010,0.00686971107503,0.00813524587799,0.0078,10.594710903990627,-12.080618662798365,16.06825393021667,0.7366165518760681
200104010,0.00644469173952,0.00637540733584,0.0055,4.216729130233863,4.04836899431985,5.845518612790712,0.9114296436309814
200104010,0.00816908255881,0.00842736803704,0.0078,4.005927985533242,-15.352248172599115,15.866281111169053,0.6943231821060181
200104010,0.02781605208801,0.0278898439141,0.026199999999999998,0.587996338887337,-14.633623011587256,14.645431371302925,0.712788999080658
200104010,0.00268807608392,0.00271752512065,0.006,-3.061442649155246,-3.105597156622272,4.360867143549194,0.9527344703674316
200104010,0.00773146031967,0.00906826034813,0.0081,-5.889786327361831,-14.079402831345048,15.261683167826192,0.6479524374008179
200104010,0.00792053669585,0.00891323899063,0.0077,-8.158848536070966,9.533792845147813,12.548300474294138,0.6690911650657654
200104010,0.0055217342592,0.00586408604569,0.0050999999999999995,-8.401811125846404,22.79599229967329,24.29499249777361,0.27524057030677795
200104010,0.0082533348224,0.00913947318292,0.0074,-12.026994202764978,20.476703991444033,23.747469027979534,0.30321210622787476
200104010,0.00796759890693,0.00795352361587,0.0074,-12.916441158762664,-7.405035474727481,14.888544071164173,0.6460340619087219
200104010,0.03194077635259,0.03139142885899,0.031100000000000003,-13.253381954435149,18.211134962510254,22.523230824400848,0.3463726043701172
200104010,0.00922437999525,0.00922267917697,0.009,-13.852580607541848,8.9434851758404,16.488768409435142,0.5643529295921326
200104010,0.00685764193579,0.00724281517548,0.0055,-18.951725939095326,-14.415213767942115,23.811010036309266,0.3352811336517334
200104010,0.01130829974775,0.01170234058284,0.010199999999999999,-23.376142328301775,20.71467979135048,31.233561683677046,0.17860263586044312
200104010,0.01483288874039,0.01500911815691,0.014199999999999999,-25.040543552029696,-12.314220622941772,27.904590466141425,0.2464623898267746
200104010,0.01134184267806,0.0110588067683,0.0094,-28.635240737175383,-2.9580048461312067,28.78761196039113,0.2727363705635071
200104010,0.0050991180712,0.00505356758012,0.0050999999999999995,-29.509590711148828,-1.8596576044318158,29.568127864353126,0.26097550988197327
200113040,0.09025520799982,0.09617014204287,0.0752,19.244349028506154,-7.732615710043781,20.73976110435093,0.5614072680473328
200113040,0.01637066078973,0.01675925666384,0.011699999999999999,16.785333726077305,-22.80589611640948,28.316994769236487,0.2501215934753418
200113040,0.02058848010834,0.01990331344892,0.014,13.958616513570425,23.513616933627503,27.344654281850616,0.17259718477725983
200113040,0.00828861218897,0.00826309781401,0.0057,9.970132361040594,-16.699899093922046,19.44966290518807,0.5853508114814758
200113040,0.00773619757758,0.00875858575034,0.004,11.110652640214152,-15.894134872941294,19.39250488852744,0.5957922339439392
200113040,0.01359705208512,0.01382202409523,0.0115,10.305512588243149,6.036662610030605,11.943398846792672,0.7582962512969971
200113040,0.01018047311496,0.01057776722977,0.0087,9.72459105550435,4.9773196720939845,10.924345117021414,0.8011116981506348
200113040,0.00792178211779,0.0082539333969,0.0063,10.24909380475595,-7.93119120662939,12.959457218706083,0.8492298722267151
200113040,0.05475507320466,0.05553342516989,0.047200000000000006,8.97576406406674,1.530876573009433,9.105378536346924,0.8898436427116394
200113040,0.02181053272247,0.02235363594764,0.018699999999999998,5.134993399805601,-20.339156247006017,20.9773479351285,0.4768178462982178
200113040,0.19534971046815,0.20283061017,0.18430000000000002,4.834665364804916,-12.436480294750394,13.343160395665592,0.7998384833335876
200113040,0.00741467382064,0.00682369693689,0.0065,2.674048217787189,28.88597327260994,29.009478063073608,0.15503497421741486
200113040,0.0047375625624,0.00525920947273,0.0039,1.251734829923377,-5.637602143787545,5.774893645038974,0.9749840497970581
200113040,0.02148218159008,0.02488968076624,0.0217,-2.0913634335342763,17.74187958441056,17.864715317261776,0.4614064693450928
200113040,0.04164269553863,0.04286823261738,0.040299999999999996,-10.624315778631276,26.521448130329205,28.570282765586732,0.1795978546142578
200113040,0.01038252322581,0.01032060135093,0.013900000000000001,-11.632570529203154,-25.628428163743262,28.144813383847165,0.16629213094711304
200113040,0.02557280879313,0.02499880776072,0.0216,-12.372486802962532,14.870434472172548,19.344438382203105,0.4464761018753052
200113040,0.01054246015607,0.01167129768141,0.0091,-14.204661295204037,8.347201464132993,16.475672316024486,0.5675359964370728
200113040,0.0108307829348,0.0115942412074,0.0099,-15.236384516828249,6.544403432481532,16.582410831797013,0.5761942863464355
200113040,0.00336051848717,0.00336051848717,0.0038,-19.3339507340328,-25.069001884226726,31.658330349191246,0.10088339447975159
200113040,0.00931683585002,0.01112956083432,0.0083,-23.30179738403201,4.068697386884469,23.654340113957563,0.39566516876220703
200113040,0.01239805267299,0.01506005995589,0.0124,-24.716901162442504,-12.569272857644885,27.729210246798527,0.2498294562101364
200113040,0.00496514824801,0.00451044931152,0.0062,-26.039759400881078,20.50083670399863,33.14129353492978,0.1558293104171753
200113040,0.0109637887364,0.01064280681788,0.0112,-26.762842860055528,5.434431386127735,27.309013270567426,0.31116169691085815
200113040,0.09314737367313,0.0942753769224,0.1031,-31.062056690344015,-4.6509366564326555,31.408310825998463,0.21913346648216248
191220018,0.06216335714997,0.06632993263148,0.0528,23.056157287528205,-16.275020849584898,28.221600256973616,0.2797311544418335
191220018,0.0032315208269,0.00348385824077,0.0033,20.683109383009413,5.261614477022066,21.34186652127181,0.44020241498947144
191220018,0.06294670061962,0.06347550476315,0.0551,19.544991657769824,-18.995785499377213,27.25514039061132,0.30249518156051636
191220018,0.01765068253376,0.01837531185995,0.0179,19.12142786578058,0.5878615505846878,19.130462128893623,0.5713358521461487
191220018,0.01316081113346,0.01437976202857,0.0094,18.55796772808124,-4.249446924970883,19.03827171655481,0.6156449317932129
191220018,0.03046692902032,0.03145777636994,0.02,17.201589522592776,18.865185832250006,25.530118455396455,0.22540558874607086
191220018,0.05669836204005,0.06024680796598,0.053200000000000004,12.578463934870667,-8.427921995557563,15.140915003625953,0.7792670726776123
191220018,0.04563456076798,0.04890266305164,0.0416,12.630290419367563,-19.5765509350122,23.297292937489235,0.43068578839302063
191220018,0.00770770818177,0.00759245312988,0.0058,12.316165956427112,12.255152792916014,17.374581182701046,0.515687882900238
191220018,0.01800153207443,0.01843435996663,0.017,7.778575158080962,-4.937316035434092,9.213212226024575,0.9413469433784485
191220018,0.01181517409143,0.0149154261986,0.0165,3.532174337145961,3.490007211841724,4.965521281853796,0.9286984205245972
191220018,0.00915447932557,0.00921822207382,0.0077,3.5343738222647625,7.614262561248564,8.394568019845075,0.8150633573532104
191220018,0.01478005389956,0.01544900436705,0.015099999999999999,3.466913174993349,-32.262956274862816,32.44868998397331,0.10603909939527512
191220018,0.00851448463848,0.00876815363561,0.0077,-0.9030498911212614,-20.55913153668253,20.578954757864942,0.4543948769569397
191220018,0.00732175831876,0.00670388642171,0.0073,-6.866348352807117,31.252514519018312,31.99789219034979,0.11678967624902725
