ObsID,peak_flux_ap,int_flux_ap,int_flux_nvss,delta_ra,delta_dec,radius,pb_level
200110007,0.0571065659729,0.05611241513967,0.038700000000000005,15.123454858463084,-25.133672778466003,29.33285391858016,0.11286822706460953
200110007,0.0220238368353,0.02230441031034,0.013900000000000001,11.688840747244829,-25.68848254118874,28.222767232257592,0.14634110033512115
200110007,0.00649136084254,0.00615661491528,0.0067,11.39210932437016,-11.421089968689142,16.131366137171113,0.5732430219650269
200110007,0.20661453318178,0.20660347180907,0.21380000000000002,10.79097692002811,14.220088160245457,17.850922274113305,0.4991297125816345
200110007,0.04215284115463,0.0413735082139,0.040299999999999996,8.94557603719684,-10.701728754190809,13.948120678724818,0.670058012008667
200110007,0.02166603397788,0.02566945319802,0.0182,7.0804091979663575,-29.63951828735894,30.47346380894755,0.10892584919929504
200110007,0.01670897413731,0.01619538663592,0.0091,6.954730668599604,19.341835196420565,20.55418101177657,0.42406752705574036
200110007,0.00811843296602,0.0082655610461,0.0066,6.514417906175746,-10.483750228836241,12.342873569770232,0.7451421618461609
200110007,0.05056990338378,0.0536032346122,0.049,4.836610191788171,-15.808672659234794,16.531992151589595,0.5916163325309753
200110007,0.01226743903667,0.01322052775913,0.012,-0.6998700574944566,16.043373472761335,16.058631539701963,0.5846821665763855
200110007,0.01197948224565,0.01268031279447,0.0127,-0.05509562768645171,17.058780577832852,17.058869549472476,0.5498952865600586
200110007,0.01179241365061,0.01184605836883,0.0114,-0.67055832826187,5.109346253931257,5.153160902114493,0.9271968007087708
200110007,0.00937343909296,0.00926509840294,0.008,-1.1327100290939425,11.899078195839472,11.952869479621775,0.7310794591903687
200110007,0.0107916151742,0.01254033014488,0.0081,-1.4819143499356133,-32.17412801203117,32.20823682468758,0.10276079177856445
200110007,0.00260104431831,0.00262796267138,0.0033,-3.3447998933016456,18.002332285449782,18.31042194424716,0.5025115609169006
200110007,0.01564991936722,0.01538223174545,0.014199999999999999,-9.482775203702696,-9.645266100528382,13.526047011529487,0.7419991493225098
200110007,0.04104721474218,0.04039900648905,0.036,-13.047220875418061,-21.046850810792314,24.76283050753379,0.29684174060821533
200110007,0.00486862488507,0.00542848790216,0.0043,-13.284396986665227,-15.189042872124263,20.178728362181467,0.4685726761817932
200110007,0.00456844271291,0.00453965160082,0.0040999999999999995,-15.935731222974761,-10.307465050527606,18.97868816297888,0.5009312629699707
200110007,0.00616361485372,0.00606554938671,0.0057,-18.297772932529906,-17.118475513687404,25.056893879421825,0.27132079005241394
200110007,0.00858069106384,0.00894610340912,0.008400000000000001,-20.503354931184408,-12.874677243016306,24.210388516661915,0.29193544387817383
200110007,0.00856784201452,0.00836988501859,0.0078,-21.640827519986203,-5.6232653551723715,22.359474754824664,0.3369596004486084
200110007,0.04371027745024,0.04330919041251,0.0422,-22.268778525541006,7.687593171275351,23.55836919582273,0.26037436723709106
200110007,0.1196549518617,0.11825235333691,0.1007,-22.739258646940268,-17.166543009155358,28.491398436151712,0.15592080354690552
200110007,0.08153743370049,0.08226271983726,0.0631,-23.645718404224805,-17.15204378946779,29.211435526552098,0.1363067328929901
191222001,0.01052718727162,0.01033997337932,0.008199999999999999,19.40691954008578,17.84987244288302,26.367462668868306,0.20808492600917816
191222001,0.00716285793724,0.00738025792996,0.0050999999999999995,16.295976453295122,-2.620779962862282,16.50537139036367,0.5313284397125244
191222001,0.00790385212444,0.00794609271398,0.005,16.182888010795516,27.001213412131033,31.479294858224048,0.12493346631526947
191222001,0.01264032962615,0.01304110680909,0.010199999999999999,16.147547366452386,-16.136819477812566,22.82845403780662,0.29372715950012207
