ObsID,RA,Dec,peak_flux_ap,peak_flux_ap_err,int_flux_ap,int_flux_ap_err,int_flux_nvss,int_flux_nvss_err,maj_ap,min_ap,maj_nvss,min_nvss,delta_ra_beam,delta_dec_beam,radius,pb_level,ra_apertif,dec_apertif,ra_nvss,dec_nvss
200622045,24.57911472739046,36.13379884257103,0.00363606836236,0.00030990750768999996,0.00378974862154,0.0005296174902,0.0028,0.0004000000059604645,47.111224512743995,44.836274293704,64.5,49.70000076293945,23.42998101389797,-1.9288682243761528,23.50924255119299,0.3787416517734528,24.57911472739046,36.13379884257103,24.578416666666666,36.135055555555546
200622045,24.57315332972344,36.30098093114725,0.052607534534440004,0.00029772982993999997,0.051385392972529996,0.00051996875529,0.0458,0.001399999976158142,45.693953532504,43.149558161555994,17.700000762939453,17.600000381469727,23.091765621839247,8.10050599092187,24.47134753027996,0.33530154824256897,24.57315332972344,36.30098093114725,24.572624999999995,36.301138888888886
200622045,24.50299100473806,36.273933927712285,0.022408945681630002,0.00022981876346000001,0.02179854081678,0.00040186828548000004,0.0201,0.000699999988079071,45.398885988996,43.279323686640005,18.200000762939453,17.5,19.70589540965447,6.462238476648919,20.738427679827787,0.4779025912284851,24.50299100473806,36.273933927712285,24.50258333333333,36.27405555555556
200622045,24.3193603711929,36.50575482869325,0.01016752797004,0.00021341360165000003,0.01006160764928,0.00037100256159,0.0086,0.0005,45.500125418208,43.689280295412,27.899999618530273,24.79999923706055,10.791318087783852,20.342584565396805,23.027634130328035,0.33235761523246765,24.3193603711929,36.50575482869325,24.31895833333333,36.505194444444435
200622045,24.315461687667923,36.00718562770182,0.00391701181996,0.00011675741564,0.00392769951338,0.00020210319337,0.0041,0.0004000000059604645,45.968359894236,44.341650333683994,62.599998474121094,39.0,10.671030587029867,-9.571920355924831,14.33500117969816,0.706203281879425,24.315461687667923,36.00718562770182,24.314,36.007416666666664
200622045,24.297681144256057,36.33246465213886,0.00840050096329,0.00012582781940000001,0.00846590867992,0.00021738187647999999,0.0071,0.0004000000059604645,45.252988916831995,44.91999971006401,29.5,27.29999923706055,9.767401232676066,9.942903599188039,13.937833145858717,0.7148033976554871,24.297681144256057,36.33246465213886,24.296541666666666,36.33244444444445
200622045,24.18181899078353,35.75870231465549,0.0579849618011,0.00021298302197999996,0.05859819652005,0.00036787414571,0.0532,0.0016000000238418578,46.854079199496,44.1087797808,17.100000381469727,14.5,4.197691482734759,-24.491137566761196,24.84826221271316,0.2493908554315567,24.18181899078353,35.75870231465549,24.18170833333333,35.75875
200622045,24.13998210565714,35.74921473813199,0.00810392454492,0.00021742439227000004,0.00893559671752,0.00036477958763,0.0075,0.0005,48.055089315456,46.933043508576,41.400001525878906,28.60000038146973,2.160899585928068,-25.06176204825735,25.15474748951387,0.2357997894287109,24.13998210565714,35.74921473813199,24.139083333333332,35.748666666666665
200622045,24.082547942640463,36.16375528161183,0.0044465209446499995,8.867050807e-05,0.004408910167,0.00015422065988999998,0.0057,0.0004000000059604645,46.836740442492,42.872822606484,41.5,31.20000076293945,-0.6325810271461753,-0.18978072477794225,0.6604358250403854,0.9888710379600524,24.082547942640463,36.16375528161183,24.08320833333333,36.16397222222222
200622045,24.04540919297262,36.18198684629762,0.00519808540617,9.103442079999998e-05,0.00497870020026,0.00016012951077,0.004200000000000001,0.0004000000059604645,45.699378640776,42.425920590552,51.9000015258789,37.5,-2.4310173345128563,0.9046990692810112,2.593901607661601,0.9642847180366516,24.04540919297262,36.18198684629762,24.045125,36.180694444444434
