ObsID,RA,Dec,peak_flux_ap,peak_flux_ap_err,int_flux_ap,int_flux_ap_err,int_flux_nvss,int_flux_nvss_err,maj_ap,min_ap,maj_nvss,min_nvss,delta_ra,delta_dec,radius,pb_level
190919049,28.28016976313677,35.15619774476382,0.0020459086957400003,0.00016893569362999998,0.0017569117105,0.00031313295079000005,0.0033,0.0005,47.636318142540006,36.321793217064,84.80000305175781,44.900001525878906,22.08309771250593,12.204546322855695,25.231173312878923,0.2414463460445404
190919049,28.18835025133708,34.588869258971826,0.005658398789850001,0.0001624269335,0.005619298070220001,0.00028211739258,0.0051,0.0004000000059604645,46.355338965132,43.784745740136,42.29999923706055,33.400001525878906,17.700860765661997,-21.853151501222406,28.12252623818472,0.24265363812446594
190919049,28.12305563845952,35.420904012746284,0.00838000098904,0.00021305129337000002,0.00834168687052,0.00036961818365,0.009000000000000001,0.0005,44.906150124936,44.371762873163995,38.0,27.29999923706055,14.329309253685631,28.05821549992236,31.505364644239016,0.12224595248699187
190919049,28.071804967246962,35.04792696834463,0.0025932227381100003,9.187785787999999e-05,0.00267269164519,0.00015765712668,0.003,0.0004000000059604645,46.999452671028,44.30169772117201,78.19999694824219,47.29999923706055,11.877443349545171,5.67295708570238,13.162673534010418,0.7657782435417175
190919049,28.062769854581017,34.81806159628883,0.008178643334950001,8.152082783e-05,0.00838365939868,0.00014005257108000001,0.008199999999999999,0.0005,46.154489322024006,45.12779484677999,30.70000076293945,25.399999618530273,11.465737002681074,-8.119980887671929,14.049803206793593,0.8176480531692505
190919049,28.04176730579699,34.83794106923601,0.00702406625259,8.115173146999999e-05,0.007071163494100001,0.00014027234324000002,0.0075,0.0005,46.016361346248,44.43011084448,35.599998474121094,26.5,10.428664178083926,-6.929514458057848,12.520984780221493,0.876801609992981
190919049,27.95306539283752,35.12338336639344,0.00653910209274,8.363140865000001e-05,0.00733961185439,0.00013955220234000002,0.006999999999999999,0.0004000000059604645,49.031601902712005,46.160584792848,31.899999618530273,28.10000038146973,6.039348645428378,10.189697913854916,11.844980743808234,0.8176853060722351
190919049,27.92829972393178,35.12572175935277,0.00465716337747,8.262010505000001e-05,0.004930973923149999,0.00014043626243999998,0.0043,0.0004000000059604645,46.543361779944,45.868961545488006,51.9000015258789,38.400001525878906,4.823833453692679,10.328656342167584,11.399580738191665,0.8369542956352234
190919049,27.90498909412631,35.081204987565066,0.0104480827949,7.288371359000001e-05,0.01038731346952,0.0001264905358,0.0106,0.0005,45.113849577215994,44.483814899352,23.399999618530273,22.200000762939453,3.681897533917918,7.656659726995487,8.495927566164656,0.9453247785568236
190919049,27.83366472898282,34.47957874086588,0.004144157835389999,0.00015168390291999998,0.00401624791917,0.00026580930964,0.004,0.0004000000059604645,46.708593471972,42.520548541715996,67.69999694824219,39.70000076293945,0.1811637105475534,-28.44229212374996,28.442869067551698,0.243838831782341
190919049,27.81125978083435,34.597557155236586,0.0057980816649,0.00011698114256,0.00636115750702,0.00019692486213,0.0062,0.0004000000059604645,50.299012854,44.56682945442,31.70000076293945,29.5,-0.9256891233658489,-21.363503838450747,21.38354941486124,0.5201196670532227
190919049,27.80016060640207,34.71620472322182,0.00359780495415,7.388745933e-05,0.0037094692306999994,0.00012668788533,0.0032,0.0004000000059604645,46.133002625003996,45.527892643296006,46.70000076293945,44.099998474121094,-1.471759605586485,-14.244516920257606,14.320346582104492,0.8314197659492493
190919049,27.795232836447568,35.49816442973199,0.00362019328323,0.00020787311561999998,0.00344073688519,0.00036671363402999995,0.004900000000000001,0.0004000000059604645,45.735606493199995,41.519197851444,37.5,34.09999847412109,-1.6984823201403332,32.67314114170675,32.7172570273577,0.15484490990638733
190919049,27.733991755292077,34.593849346363605,0.0027555118142,0.00012227095637,0.00267030146613,0.00021409614235,0.0023,0.0004000000059604645,45.518204548296005,43.505486267075995,62.5,57.0,-4.742215223728705,-21.583782782936417,22.098596990631844,0.4791207015514374
190919049,27.65748203977321,34.8814164867157,0.00919248272401,6.371899056000001e-05,0.009360819421969998,0.00010971075291999999,0.0096,0.0005,46.077724678247996,44.833126624272005,32.5,23.5,-8.491477003651728,-4.324706517081349,9.529335240456222,0.9631571769714355
190919049,27.660169237372198,34.86400926664049,0.00544062202301,6.429946424e-05,0.0057653961140399996,0.00010929682308,0.0071,0.0008999999761581422,47.501544892931996,45.2767122531,47.9000015258789,31.70000076293945,-8.36098622287319,-5.369364603372338,9.93660455175862,0.9537661671638488
190919049,27.608794887115987,35.2943526526296,0.01545368933741,0.00015334532285,0.01607221948522,0.00026217327952,0.0175,0.0008999999761581422,45.791071926552,45.605962621548,22.70000076293945,18.600000381469727,-10.833064999227679,20.456120080188978,23.147500100688518,0.3905359506607056
190919049,27.58452310936018,34.950750730734484,0.00358259099434,7.065778756999999e-05,0.00377628694295,0.00012029637976,0.0033,0.0005,47.005117228008004,45.41336642149201,107.0,46.20000076293945,-12.072317061997195,-0.15715971754141075,12.073339981987464,0.8457910418510437
190919049,27.450709463992162,34.97519000885517,0.01244845224092,0.00010747833446999999,0.013860449878719998,0.00017975972299000002,0.0135,0.0006000000238418579,48.360045550319995,46.599310658987996,26.79999923706055,23.20000076293945,-18.64750240912605,1.329742128212413,18.694853379569683,0.5639235377311707
