ObsID,RA,Dec,peak_flux_ap,peak_flux_ap_err,int_flux_ap,int_flux_ap_err,int_flux_nvss,int_flux_nvss_err,maj_ap,min_ap,maj_nvss,min_nvss,delta_ra,delta_dec,radius,pb_level
200227035,329.00778703812625,35.643310629926845,0.00317896574972,0.00026545954949,0.00392125514562,0.00043102531464,0.0023,0.0004000000059604645,54.007544474603996,46.386380131920006,67.40000152587889,57.4000015258789,29.140443176942394,-7.014424104639679,29.97276089423098,0.1952717751264572
200227035,328.9630243066957,35.77939163760507,0.00417311510481,0.00022276694044,0.00410745270154,0.00038841460324,0.0039,0.0004000000059604645,46.407912757956,42.929820862272,41.599998474121094,39.400001525878906,26.911818547171194,1.1375000294874549,26.935847070426625,0.2591263055801392
200227035,328.91416119253535,36.02899127963009,0.00734614456322,0.00028269472843,0.007357721707949999,0.00049012954283,0.006900000000000001,0.0005,47.07795893821201,42.80770449846,34.700000762939446,28.29999923706055,24.456380435874692,16.100460571110975,29.28028349383677,0.14593413472175598
200227035,328.92494883992225,35.79176066279511,0.00420891326934,0.00020890150583999998,0.00431363701913,0.00035923635227,0.004200000000000001,0.0005,47.104632399744,44.027029262124,70.9000015258789,50.099998474121094,25.054570495113722,1.8695395897685017,25.124223750966774,0.3082089126110077
200227035,328.87350381555126,35.59991702616135,0.00942965114542,0.00020751985637,0.00973033733932,0.00035573094396,0.0076,0.0005,46.050511561524,45.555623772012005,40.0,27.20000076293945,22.60523077773265,-9.6534401311314,24.580155039394572,0.32750141620635986
200227035,328.820481386378,35.578867091529176,0.08636988461161,0.00018441925261,0.08746511876772,0.0003181025553,0.0829,0.0025,45.711396565092,45.063067250124,15.600000381469727,14.199999809265135,20.023775050994686,-10.927951108703,22.81162712752075,0.3800097703933716
200227035,328.6579353228489,35.89025331706958,0.02104712099294,0.00011511213361,0.02291687581518,0.0001939321341,0.0225,0.0011000000238418578,47.838691878876,45.947874249036,19.899999618530273,17.299999237060547,12.044487406184711,7.72853967070004,14.31082659800962,0.7039583325386047
200227035,328.63981384850445,35.900109804525755,0.00551828318956,0.00011265081926000001,0.00548317012954,0.00019560619215999999,0.0043,0.0004000000059604645,45.979123973148006,43.61532578161199,42.400001525878906,37.79999923706055,11.162245050497065,8.317782422264429,13.920523548172069,0.7203008532524109
200227035,328.6631614063448,35.938698179333855,0.00972234654559,0.00013041510967000001,0.00986373312264,0.00022482004364,0.011000000000000001,0.0005,45.55900644408,44.901848545776,22.70000076293945,22.299999237060547,12.291017851837447,10.635870538812377,16.253934291287262,0.6153691411018372
200227035,328.6193831250049,35.56371428133749,0.02243106133074,0.00011985072924,0.022779753017529998,0.00020653167047,0.0162,0.0006000000238418579,45.907912058004,45.011968583904,29.29999923706055,19.100000381469727,10.212337404990397,-11.868125666459305,15.657069578259025,0.6486876010894775
