peak_flux_ap,int_flux_ap,int_flux_nvss,delta_ra,delta_dec,radius,pb_level
0.014681183690840002,0.014957151720229999,0.0156,23.79708942587995,6.387158620232997,24.639330525839178,0.2684272825717926
0.013644107849309998,0.01349712296368,0.0081,22.785924753737373,-16.990238496822492,28.422919338815827,0.13066323101520538
0.035207699329199996,0.035100455188379995,0.031100000000000006,22.74590843046523,-10.14539418509014,24.905900334534262,0.2456361055374145
0.017862019542560004,0.0194682553619,0.0185,20.777545226713947,0.1667256136816852,20.778214137406227,0.407124936580658
0.01163309511341,0.01352789132427,0.0178,18.13278740108696,14.50307189396718,23.219283422087642,0.3076691329479217
0.02396155080687,0.02419315899187,0.0342,17.470574239265346,-2.729464827608692,17.68250203899159,0.5343768596649171
0.0044916283113,0.00477674926717,0.0038,15.474149915264373,13.123519943630741,20.28977397934021,0.42201611399650574
0.015654789785280003,0.01679063006802,0.0205,14.181107057730571,-4.2344825572952365,14.79981547869492,0.6568999290466309
0.011522689198399999,0.011557262726540002,0.0099,13.289881045225554,-6.283550926543436,14.700467807246394,0.6599040627479553
0.005910877788260001,0.0059496543924700005,0.0054,-0.6998327673492781,-19.174982187519237,19.187748766199373,0.429557204246521
0.01937490957538,0.02736063967865,0.0256,-1.9941595753620476,19.91230888373148,20.011913277352715,0.4068228304386139
0.00807782050745,0.00817161186688,0.006999999999999999,-3.521761074915346,10.230893311329694,10.820071275181467,0.7597700953483582
0.011445547232620002,0.011434939359549999,0.0101,-5.129936594467642,5.8296441806621315,7.7653702751992855,0.8541394472122192
0.02337943819042,0.02765507223125,0.0234,-11.916009021128795,2.176616624889037,12.113171011319793,0.6823430061340332
0.01268678778651,0.01283703830864,0.0095,-12.62860685222908,-15.291298839842453,19.831905592790704,0.3758352994918823
0.010382288393299998,0.01053938949869,0.006900000000000001,-16.137016265441382,9.775371209854283,18.866914808488183,0.400379091501236
0.017875033884389997,0.01895832437179,0.0154,-16.960093397680886,4.6076272061270585,17.574834971776998,0.4550419449806213
0.03755975753775,0.03901957846876,0.0337,-18.88982164547986,6.8041480822164475,20.07788153608867,0.3563870191574097
0.007263222177340001,0.00886637762164,0.0054,-22.389807963135933,-13.83268471530188,26.31812990252903,0.15695422887802124
0.007631704774729999,0.00844868556888,0.0047,-24.85498819673172,11.887042125689225,27.55122042028223,0.12995515763759613
0.06025269198859,0.061348663585790005,0.0478,-24.70799875332238,-1.9839097501197305,24.787517675608722,0.2066136747598648
0.01947884756343,0.02003925392902,0.0134,-28.439047430382267,-1.7046745493058617,28.49009069443205,0.11923777312040328
0.011665145935019999,0.01189751632865,0.0103,24.061040850680733,-10.066728471402282,26.082006329326454,0.2105863392353058
0.00295700802952,0.00332247906356,0.0031,19.526141042452,5.956547279386292,20.414461980395934,0.4253396391868591
0.00784614588653,0.008023960614359999,0.0074,12.353183064556505,22.831577837416372,25.95919557084973,0.2103041261434555
0.00420929820634,0.004270392388420001,0.0055,11.091098535493881,6.816918191425565,13.01855134485419,0.7291855216026306
0.01118136182749,0.012878183726569998,0.0122,7.7937993829525976,-12.794381268613328,14.981295685283287,0.627145528793335
0.00334355681747,0.00360877211067,0.0033,9.019517151882193,-12.01548249369108,15.02408659255166,0.626644492149353
0.00295531307658,0.0032210252863899996,0.004200000000000001,8.125172970455049,6.897537040588494,10.658065698621453,0.8136724829673767
0.004659768980100001,0.004778612255,0.0033,1.8524377203970128,-15.85842846502694,15.966253616528011,0.5742119550704956
0.01029645869612,0.01013563694159,0.0058,-0.3964219269729635,-28.25412613713903,28.25690695350602,0.1414489895105362
0.03405314401953,0.03537906449361,0.0306,-2.3288604957929846,-7.2585970413046415,7.623044939990299,0.8768200278282166
0.005952144808390001,0.00615090262545,0.0062,-1.8155746555149093,10.44196262077678,10.598626541496797,0.7745283842086792
0.01780279758277,0.0184499928066,0.0166,-4.6646868803193895,-12.693733117696267,13.523685343282025,0.6560192108154297
0.00624393890804,0.00654904363641,0.0057,-4.898801413270097,-1.6208467575182337,5.159980399163105,0.9223814606666564
0.0033075004249299997,0.00343080780561,0.004,-6.9729335612300885,-1.4242913646524868,7.116909832135772,0.8667265772819519
0.04841215800684,0.04939353855774999,0.0398,-12.102534740784524,-6.698447418475426,13.832583258487071,0.6156139969825745
0.35762711550436,0.36537239754137,0.1987,-14.121696539253659,-23.601944769085993,27.504017465244235,0.1343024969100952
0.00640236125337,0.00712203870832,0.0061,-12.358551299837698,-0.5084677817898113,12.36900677508315,0.671866238117218
0.00436084139343,0.004426457977,0.0029,-12.8512196158406,-2.9362530348600377,13.182389287911905,0.6405522227287292
0.0071440641144300005,0.00727481725801,0.004900000000000001,-13.486694607957821,-11.252124717633507,17.56418493869176,0.4633167386054993
0.01642220493654,0.016585527550360003,0.0113,-16.88572527295356,7.729315010478174,18.57066364105721,0.4122880101203919
0.06913158409213001,0.07239837217016999,0.0458,-18.87943554227142,-16.619101814346667,25.152034804993146,0.1894105523824692
0.03185312449932,0.03185312449932,0.0201,-22.267134034365363,-18.161911747043924,28.734572963553767,0.10077151656150818
0.0055663066144099995,0.00613545809158,0.0046,21.839208268236,-5.3902851957874285,22.494572710053763,0.3394870460033417
0.015472239165450001,0.01672556951649,0.013999999999999999,16.412619281377317,0.6407573030399888,16.425122175418338,0.5865179896354675
0.01273057553587,0.01422842930805,0.0111,15.531854908868626,1.569494666006655,15.610951721655367,0.6230034828186035
0.07413756852244,0.10031448175338,0.13190000000000002,-4.719219248203774,25.029682446738143,25.470681972848908,0.21321165561676025
0.006141763757310001,0.006255444257319999,0.0051,-2.4358144368338053,-4.384501933475652,5.015680009556728,0.9404963850975036
0.02405321691869,0.02585211932563,0.0223,-5.675599276381937,8.046377684096505,9.84665233249606,0.7836734056472778
0.0115729354211,0.01133700284586,0.0053,-6.617817764687164,-26.090565606242304,26.91676586719295,0.1620306521654129
0.05504264060609,0.05868049793764,0.0437,-7.138795320247668,-20.11460030400372,21.343827267866192,0.3341816663742065
0.01163158483101,0.01210410761083,0.0107,-9.875557033358684,27.525107472569506,29.24305189298725,0.11212659627199173
0.00797714601118,0.008175893836949999,0.0051,-18.03538671547389,2.5255225462129007,18.211353041185387,0.4316456913948059
0.05284872524497,0.05469827820804,0.0364,-25.178237549217148,-4.022131359806167,25.49746845268093,0.1859081834554672
0.1975417418044,0.20394059285589003,0.12940000000000002,-25.88806314687951,6.091356583507732,26.595032188996342,0.15449877083301544
0.0036117774569,0.0036654002559699996,0.0033,20.319974434659727,-0.2844626429994322,20.321965433442067,0.4258004724979401
0.01288690739847,0.01255702613808,0.0126,19.046612380859052,20.96030730546884,28.321430581348253,0.14703050255775452
0.00459900186449,0.0046339222915600005,0.0044,19.102714926312853,-14.490044975578927,23.97650850132316,0.2666893601417541
0.00847244523089,0.009191077924,0.0099,17.726578377968842,-20.74680700022496,27.28841818019403,0.15784479677677155
0.0069157514751000005,0.00696672288947,0.0065,18.028672093758022,-3.74947736402524,18.41443643131825,0.5046622753143309
0.006363062641850001,0.00617941928429,0.0073,13.562112903183827,25.44463490503644,28.83326192229999,0.13284415006637573
0.11625285075878,0.11817498536525,0.1134,11.685111750186367,-19.789303798424505,22.981663848387125,0.29698845744133
0.00478817174183,0.00458436645664,0.0056,11.191953838344862,13.05093457202894,17.192618246160734,0.5485683083534241
0.026771268492259997,0.028657788903620002,0.0258,5.8845292632537145,14.581239446575855,15.723867869984545,0.5960152745246887
0.01952030365454,0.0198835542485,0.0145,4.459168643586189,-23.556696814828715,23.975025309614374,0.2583238482475281
0.012012224543920001,0.01219316856541,0.0107,1.9943228566084243,-9.43803992298838,9.646445524209296,0.8287883400917053
0.005866578191260001,0.006052702466229999,0.005,0.5125331178678634,6.137581907194293,6.158944843503816,0.9228281974792479
0.01036752438708,0.01049123380181,0.0088,-2.4436734593694918,-8.569394887978032,8.911007594745183,0.8346935510635376
0.04938880758069,0.04963302411863,0.0439,-4.967182264379561,4.2183909385507885,6.516725356686287,0.8875735998153687
0.015171277356360001,0.015515077615000001,0.0127,-10.451419506643177,9.898340477501456,14.394756408203492,0.5914703011512756
0.00552281766655,0.0055701782149,0.0057,-12.779818540040235,-17.054536471916517,21.31149071094075,0.3213341236114502
0.07728627955497999,0.08215443125302,0.0531,-13.932883435522587,-25.155025039912196,28.75581786170236,0.10952439904212953
0.03215939034368,0.03281271276724,0.0257,-14.305485306148295,-10.730197850272994,17.882488394030922,0.4479115009307861
0.03522154581946,0.03519673141167,0.0273,-15.446737039886909,-16.435383851422774,22.554860000499215,0.27510306239128113
0.010424072853600001,0.01051232656508,0.0065,-17.238272419463595,-21.256472318820737,27.36771573193875,0.13306482136249542
0.021326948809369996,0.0211295854709,0.0203,-19.96205033083783,7.479472498528546,21.31725436138711,0.3108545243740082
0.01709847838392,0.01545213143196,0.0098,-22.722171334823322,17.083668727106645,28.427883447211407,0.11244596540927887
0.01501210249415,0.015376467891019999,0.0117,-25.710534540147247,-7.754936006735192,26.854599187767874,0.14767004549503324
0.011534933889620002,0.011563381039780002,0.0083,20.534954650196823,-9.017687478024627,22.42770792459215,0.3340034186840057
0.059012959041099995,0.05904900405276001,0.0578,18.421291444234207,16.98552932201741,25.056923662191373,0.2405451685190201
0.01953264398803,0.02013740299959,0.0172,18.251563060010994,22.62709554890777,29.07060709043665,0.12867975234985352
0.03627552434089,0.036464381399980005,0.033,11.15082981352214,3.5018636086134958,11.687771868750849,0.7782900929450989
0.007604441150249999,0.007999807667899999,0.0083,11.34314587673352,-26.503852007873434,28.829127290869003,0.12322651594877244
0.021781488232299997,0.02296018879817,0.0239,9.669470605901383,-2.060007143280031,9.886469543655082,0.8448319435119629
