ObsID,peak_flux_ap,int_flux_ap,int_flux_nvss,delta_ra,delta_dec,radius,pb_level
191003042,0.13229051774639,0.13932982598468,0.1323,21.287164680437378,9.094316904349695,23.148410809561415,0.427786648273468
191003042,0.00936011356244,0.00988563699778,0.0078,18.07817405761452,-21.808151195714192,28.32686801853328,0.14890189468860626
191003042,0.0063211119693,0.00567244357431,0.005,18.933698075248003,-22.29089010911133,29.246601179541653,0.1271480917930603
191003042,0.00563661585588,0.00642302360657,0.0057,12.273542905963364,-2.733380969664072,12.57422742140145,0.7904989123344421
191003042,0.05299105191192,0.05401246954628,0.0517,11.756442257564586,-4.650683973007516,12.642891744174262,0.7710400223731995
191003042,0.03919376134433,0.04371478833892,0.0409,11.086953549577553,-20.905477755936378,23.663432210689,0.2941056787967682
191003042,0.01467465921716,0.01481268430492,0.0146,9.531421842031087,4.2553054048134555,10.438178960912666,0.896731972694397
191003042,0.01417351285777,0.01364706593541,0.0128,9.771895506600861,-26.12808373718195,27.895606515925156,0.1821698397397995
191003042,0.00761055762702,0.00793269179945,0.0060999999999999995,5.11361337444309,18.777106589042944,19.46094842387305,0.4964856505393982
191003042,0.00435937553268,0.0046018739237,0.0036,0.47052485686169104,2.481411534301514,2.525628002109434,0.9861477017402649
191003042,0.0033912707124,0.00367399697707,0.003,-5.0350646759816735,19.147390100502196,19.79833734926483,0.4015006721019745
191003042,0.00866091969562,0.00871528477575,0.0081,-17.281933804216155,-19.60268884962776,26.132879847128837,0.2307550311088562
191003042,0.00619879691065,0.00584840988344,0.0052,-17.747705392030717,19.22906113073667,26.16743307372751,0.15735217928886414
191003042,0.0098132049715,0.01289345785767,0.0125,-25.026917926615287,-2.9962230234640614,25.205630615295725,0.2552913725376129
191003042,0.01438293872388,0.01550542162155,0.0123,-25.827084195589908,-5.086216631175644,26.32313413999329,0.23188333213329315
191003042,0.01258988899676,0.01209984542583,0.0104,-26.582964172005504,-5.146622826116494,27.07657996765473,0.2158939689397812
191005041,0.01891278074635,0.01933920581943,0.018600000000000002,14.15605274249388,21.926248095140398,26.09887866226299,0.3028075098991394
191005041,0.00475036590358,0.00520248104974,0.0043,10.287196609269882,-26.49698741189663,28.423839647868782,0.16964958608150482
191005041,0.15358657913388,0.15857160256971,0.1448,6.348734967996319,-23.953138259484593,24.78020613101001,0.27131739258766174
191005041,0.34849097420417,0.35576116838528,0.341,5.045087290364668,20.358715732281034,20.974506298795628,0.4388512074947357
191005041,0.05032165338966,0.05149088809029,0.0474,4.503001527578616,-16.192059025015382,16.806535879804926,0.5447499752044678
191005041,0.02160072371821,0.02414894040582,0.0219,4.708866600362329,-24.827150600546123,25.269753582235943,0.2603248059749603
191005041,0.01573820320171,0.01504830545751,0.020300000000000002,3.019881300957611,25.65407964757982,25.831208186002424,0.2719205319881439
191005041,0.01171620492723,0.01276185422359,0.0127,4.210617743706569,25.043141679069052,25.394643792007255,0.29327136278152466
191005041,0.01735134397059,0.01912729669416,0.017,-0.6805479605114415,2.3640848236663823,2.460089938810194,0.9744529128074646
191005041,0.01511651158993,0.01613468014373,0.0155,-2.284140579911547,-1.8774075091247686,2.9566800005152256,0.9453293681144714
191005041,0.00367556461009,0.00372640056651,0.0036,-3.5848160432193015,-12.26677577100283,12.779852868418494,0.6817077994346619
191005041,0.01169158277009,0.01206825106354,0.0112,-5.637359975537514,2.6209552443180244,6.2168503061481255,0.8706346154212952
191005041,0.01227115365686,0.01281329905486,0.0126,-7.073898388424819,27.76226291979409,28.649296553480287,0.13500408828258514
191005041,0.01530966664653,0.01550883648176,0.0101,-9.6677321715151,-31.388708497101653,32.843773673416365,0.11090445518493652
191005041,0.01750293784353,0.0176869023903,0.0155,-16.870815588680177,-12.347386178089899,20.90648559980124,0.37917882204055786
191005041,0.02870220130592,0.02971215418789,0.025,-21.10899276858317,-9.467503897377277,23.134867175597318,0.3147037625312805
191005041,0.01940257563426,0.02072823554656,0.0183,-20.652826857510433,-10.238960722934847,23.051557705209667,0.3173079192638397
191005041,0.056863302428,0.0572703726006,0.0492,-21.91438138111646,-7.377584468551643,23.12289183147931,0.31361180543899536
190921041,0.00630687299816,0.00626163977034,0.004900000000000001,23.713106119940306,10.672772208856333,26.00418546829235,0.32314378023147583
190921041,0.00328891121422,0.00539397972025,0.0043,20.282907467423144,23.557031164438815,31.08574614466309,0.16636304557323456
190921041,0.00437858430247,0.00450170711671,0.0054,16.77578305453909,19.342484657391196,25.603820809501975,0.3188183307647705
190921041,0.01454135257439,0.01491785658292,0.0202,14.05041271967021,29.03272310321636,32.253812410080926,0.13143499195575714
190921041,0.00659171122159,0.00683376302716,0.0066,10.08167366816133,-2.400528194855607,10.363525608864897,0.8610889911651611
190921041,0.01197442431022,0.01332540866492,0.0121,8.857876125047113,-24.953136802356937,26.478663632179266,0.21761435270309448
190921041,0.0043317859773,0.00560555980918,0.0050999999999999995,8.86285396494104,23.878685223570123,25.47038525675312,0.31428778171539307
190921041,0.00453975468732,0.00513011887797,0.0055,2.6674037415808103,29.0156954440019,29.13804138686262,0.17112335562705994
190921041,0.01508870292142,0.01528801271704,0.015,0.8163148479260425,3.2041395336422047,3.306490569929277,0.9824357032775879
190921041,0.00489785825885,0.00518694896217,0.0052,-0.18226476330003002,19.866886575908374,19.86772262475303,0.4381912648677826
190921041,0.0277074806539,0.0282947924677,0.0288,-4.392400092973166,-10.617614892800015,11.490294306159436,0.7222421169281006
190921041,0.06706630195706,0.06835127571402,0.0675,-4.548663371816209,5.4944654656012535,7.1329847613096335,0.8590972423553467
190921041,0.00899437662143,0.00943365932179,0.0078,-6.579580770290413,23.27037230736377,24.18264768862227,0.2532539665699005
190921041,0.02428696414849,0.02558480087384,0.0248,-7.652254009088946,-18.463181431487232,19.98613261668403,0.416654497385025
190921041,0.01166186123689,0.01223297843027,0.0127,-7.943684147773789,12.303851291875558,14.645361211487673,0.5812053084373474
190921041,0.00558054459525,0.00688996718999,0.0050999999999999995,-10.290801511920819,-20.879749386513954,23.277955837888097,0.3112780749797821
190921041,0.00779819680343,0.00789751996956,0.006,-13.592877871205907,0.02389238306421373,13.592898869060352,0.6186630129814148
190921041,0.02695259414098,0.02731730916831,0.0222,-16.171468802405055,22.05726491564562,27.350242231164167,0.12928849458694458
190921041,0.04853897569409,0.05035329330957,0.046,-14.833852754683347,23.75540743601161,28.006411187407608,0.11912574619054794
190921041,0.00759969272184,0.00709134158361,0.0075,-16.161289451292102,18.840615812572306,24.822438758254425,0.19350598752498627
190921041,0.00937774440744,0.01231473231695,0.0119,-19.9396491027773,-25.156685217757193,32.10048785420825,0.11155133694410324
190921041,0.00667951338886,0.00692769626904,0.006,-20.17767233159315,-8.806344552588113,22.01565975697774,0.34655746817588806
190921041,0.00290533607204,0.00266248628106,0.0033,-21.31056808791059,-1.7450208132625284,21.381893528472105,0.35779985785484314
190921041,0.01115345560596,0.01379409441787,0.009300000000000001,-24.968393108312753,-3.585007345195512,25.224446596188884,0.2559402585029602
200425057,0.00725358266976,0.00760662205567,0.008,28.471533263476505,15.19785666035366,32.27379389529659,0.134500190615654
200425057,0.00837459923731,0.00903604808663,0.0077,27.10290230741488,4.6486992469459825,27.498677612429745,0.25577229261398315
200425057,0.01006368908746,0.01047332951732,0.009,26.34695491563124,1.8567464316100037,26.41229776332198,0.28011560440063477
200425057,0.00507685518513,0.00688695630763,0.007,23.01813456571691,1.0933616448041865,23.04408689245239,0.3997550904750824
200425057,0.0340895223739,0.03724203729275,0.0349,20.13799972427068,2.2621870645680104,20.26466048750859,0.5187010169029236
200425057,0.02333906941671,0.02585939117816,0.0225,19.537495258899252,9.90255841022952,21.903728639220574,0.4776114821434021
200425057,0.0036276997719,0.00438462667966,0.0038,19.56680626141389,12.936435441941784,23.456544119604864,0.4172431528568268
200425057,0.0153610712427,0.01418974140206,0.0099,15.665242540944412,-22.476017917043578,27.396490809500584,0.18014678359031677
200425057,0.03540902032272,0.05336737645694,0.0458,13.56385010994664,17.31336277279536,21.99384015673063,0.44583243131637573
200425057,0.00613351407655,0.00535512928549,0.0040999999999999995,9.993544663244279,-23.350696941907863,25.399300121838976,0.24586132168769836
200425057,0.02815509904884,0.02719408686079,0.0192,7.77209730842756,-24.122058440913854,25.34320833327943,0.2530713975429535
200425057,0.01523663322301,0.01524038129272,0.0134,6.956878932641704,-11.48195167755186,13.425095859714855,0.6943910121917725
200425057,0.01319359109866,0.01626155119815,0.014,3.4441584796791473,-10.668663358630432,11.210823672287313,0.7646071314811707
200425057,0.02780869395386,0.03195123879845,0.0285,3.426419330653869,2.2124131352918597,4.078617374776561,0.9962822794914246
200425057,0.0147874333055,0.0147862830171,0.009300000000000001,3.1504202846073355,-8.429449077390636,8.998929926748579,0.8392224311828613
200425057,0.00767742294775,0.00752084657165,0.0058,-1.500136977681682,-13.645639545365647,13.72785044115969,0.6537507772445679
200425057,0.02839321658577,0.02693307161872,0.0188,-6.580669827501727,-23.706922621219643,24.603306872751123,0.2809571921825409
200425057,0.01820842723341,0.02444550056606,0.0224,-8.695215660832755,9.496426606749534,12.875896138562638,0.6431007981300354
200425057,0.01259281488462,0.01690310829877,0.016,-11.09254878848258,12.66586309994119,16.836512998140947,0.47968360781669617
200425057,0.01124879041178,0.01247122470417,0.0081,-11.103774067227391,-30.397090138976147,32.36160802935138,0.11616465449333191
200425057,0.08996966488869,0.09421090028947,0.0757,-15.592443711276463,-11.907502981551037,19.619173169169155,0.4211611747741699
200425057,0.02227467024589,0.0227836510595,0.019100000000000002,-17.6580478580213,-10.903098117131456,20.752907199337983,0.3849184811115265
200425057,0.00513429034781,0.00515354196634,0.0043,-29.236824473455513,-4.068951036137227,29.518602078276388,0.16685864329338074
200125001,0.01775525230368,0.01827325682895,0.0154,24.66956343328465,-1.248471038171209,24.701133843743648,0.32351261377334595
200125001,0.06166353059454,0.06509459276578,0.059,22.707610690137443,-5.268058582752684,23.310676113375848,0.3495822846889496
200125001,0.05187488849964,0.05450795602868,0.0471,23.77799668089284,-4.720428416005751,24.24201343217616,0.3189631402492523
200125001,0.02121170939125,0.0215781003757,0.0177,21.666325919738092,13.63200126192292,25.59802095418851,0.33667999505996704
200125001,0.00839476040535,0.00913478414347,0.0056,21.46131438798165,-1.4363198665314303,21.509323634601568,0.4457242786884308
200125001,0.03400662868418,0.03597129518043,0.0293,14.87384812608505,-21.493500602352913,26.138076508413906,0.2139061689376831
200125001,0.00563227443258,0.00563827601516,0.0035,10.426168471670271,12.7109203485279,16.439951025781735,0.6789825558662415
200125001,0.04900668580311,0.0493304790907,0.043,6.441416117011525,-16.653754778221074,17.856065222434115,0.5065495371818542
200125001,0.00508443800783,0.0062009574319,0.004900000000000001,3.1471604707465497,-24.253244979048098,24.456580846777577,0.28377580642700195
200125001,0.01560003264163,0.01781120121538,0.014,1.9419323085152427,31.59033581417833,31.64996543119494,0.10307330638170242
200125001,0.00726617864739,0.00752348389616,0.0067,-2.7144276802516494,-1.3007380868961331,3.0099895100146323,0.9430880546569824
200125001,0.00632218622727,0.00615335233188,0.0038,-4.3264600534878035,4.33490788804012,6.124514108989229,0.8848000764846802
200125001,0.02716877874809,0.02752129689673,0.0228,-12.4487058925337,1.0481234090220606,12.492751349382988,0.6573145389556885
200125001,0.02189965459256,0.02188686821547,0.0188,-13.49172003943227,-3.2801726052222344,13.884739345834111,0.6127598881721497
200125001,0.01662431420353,0.0166755386496,0.013099999999999999,-17.721564112595804,19.213894555156926,26.138559800118877,0.15846127271652222
200125001,0.01544583969957,0.01614277971349,0.012199999999999999,-19.479077017579154,-15.73729853758832,25.041852092185767,0.2623731195926666
200125001,0.01223661893679,0.01345797844428,0.0108,-20.40062942757084,-16.731604592567965,26.384256424531742,0.2269715815782547
200125001,0.00552591485117,0.00548232046455,0.0046,-23.278512283958698,0.25028429374198646,23.279857719166827,0.2972087562084198
200125001,0.01012022304638,0.0102061763663,0.0076,-33.82467533983583,-1.4767602820351975,33.856896083375965,0.10236428678035736
191225015,0.11236377256811,0.12202636186242,0.1114,23.086510025934743,3.3486792869642446,23.328103857116925,0.4000527858734131
191225015,0.0196545171746,0.02183637406892,0.0206,17.517010738238035,10.408689406044589,20.376102244979553,0.5419684648513794
191225015,0.01785199160628,0.02034043933189,0.0213,15.472538249745213,12.629419587769206,19.972496138401574,0.5527255535125732
191225015,0.01212727948852,0.01416057028163,0.0099,16.535740103337588,-14.932250451942306,22.280060249345915,0.34316447377204895
191225015,0.01476275170188,0.01467737206697,0.013099999999999999,10.596838511510573,-11.201397870329103,15.41959478351275,0.6269775629043579
191225015,0.01189126220863,0.01280974382292,0.011800000000000001,12.922197196562031,-12.903073177199406,18.26120734420341,0.5089501142501831
191225015,0.12995184376681,0.15765080845369,0.18619999999999998,11.600397459258561,22.822043925730018,25.60103383163344,0.313925564289093
191225015,0.00594347218112,0.00614642721065,0.0056,7.304697325960075,11.129508347009459,13.312564465648597,0.7845537066459656
191225015,0.01077346551244,0.01099246807246,0.008,5.60609353733348,-23.878429204328377,24.52768151663005,0.279354453086853
191225015,0.02256628119408,0.02279907666256,0.019100000000000002,-3.5421249675133706,-18.02920546427402,18.37386143215568,0.4797150194644928
191225015,0.0275356728106,0.02946875615491,0.026,-3.72504970882133,-8.758273279749066,9.517526787693129,0.7889299392700195
