ObsID,RA,Dec,peak_flux_ap,peak_flux_ap_err,int_flux_ap,int_flux_ap_err,int_flux_nvss,int_flux_nvss_err,maj_ap,min_ap,maj_nvss,min_nvss,delta_ra_beam,delta_dec_beam,radius,pb_level,ra_apertif,dec_apertif,ra_nvss,dec_nvss
190913046,28.385515622666784,31.10386653787948,0.0113217212099,0.0002965010092,0.011342224019770001,0.00051417494534,0.0108,0.0005,47.120514475932005,42.802547005476,31.10000038146973,22.70000076293945,26.244119687489125,12.232255594974394,28.954774879897066,0.1804616004228592,28.385515622666784,31.10386653787948,28.385291666666664,31.10397222222223
190913046,28.34400123700284,30.95808754663518,0.00382195779182,0.00021615644847,0.00417126726925,0.00036379853446,0.0025,0.0004000000059604645,47.442493525212,46.507928597964,84.9000015258789,55.79999923706055,24.14816432535793,3.476224865246141,24.397085498968877,0.330410361289978,28.34400123700284,30.95808754663518,28.34275,30.958111111111112
190913046,28.33390584008469,31.100830077126442,0.0027798510605999997,0.00025745370588,0.00276318895165,0.00044688806145000003,0.0026,0.0004000000059604645,45.230427916668,44.2468728279,57.9000015258789,53.099998474121094,23.59348038799559,12.03854255027301,26.487290312863074,0.2572859525680542,28.33390584008469,31.100830077126442,28.33383333333333,31.101222222222226
190913046,28.312607795570003,31.22473431626309,0.00700171758545,0.00031434248926999996,0.006906300041970001,0.00055007851297,0.0083,0.0005,48.419091528912,40.867588281276,27.70000076293945,25.60000038146973,22.470101006872845,19.4683401114162,29.730730033898126,0.15083709359169006,28.312607795570003,31.22473431626309,28.31270833333333,31.22508333333333
190913046,28.302441085208805,31.12367283603301,0.00252931032646,0.00025005890863,0.0026813388981299997,0.00042734639504,0.0036,0.0005,50.70691179882,42.064711524864,70.9000015258789,46.20000076293945,21.971708306508642,13.40267202444532,25.736843966903237,0.28249192237854004,28.302441085208805,31.12367283603301,28.302249999999994,31.12433333333333
190913046,28.28323243058322,31.17271812784722,0.01015877875734,0.00027192449717000004,0.01086545737281,0.00046130779247999996,0.0137,0.001,48.370150566612,44.426440248012,31.399999618530273,30.899999618530273,20.974313045659255,16.34167184888386,26.58888363481235,0.25050318241119385,28.28323243058322,31.17271812784722,28.28370833333333,31.17238888888889
190913046,28.22958124853632,30.8995846260682,0.055024750450870005,0.00013845509862,0.0564860345142,0.00023774313221,0.0555,0.0017000000476837158,45.920821652388,45.272365281504,16.399999618530273,14.5,18.272158758425434,-0.05567934510577538,18.272243591124386,0.5885644555091858,28.22958124853632,30.8995846260682,28.22933333333333,30.899777777777782
190913046,28.225351086194443,31.17866894234736,0.010253432640950001,0.00025476029256,0.0147797094781,0.00039795177306,0.0113,0.0008999999761581422,63.55205532576,45.564306684083995,31.399999618530273,23.5,18.001740132885793,16.688608237520693,24.547296125030318,0.32396504282951355,28.225351086194443,31.17866894234736,28.22483333333333,31.17875
190913046,28.20402725049883,30.501029171326238,0.00506287897104,0.00020536912235,0.005072618954270001,0.00035564239438999997,0.004200000000000001,0.0005,46.249568573724005,44.389113827184,52.70000076293945,45.70000076293945,17.027135010160404,-23.972936920640503,29.404427076182277,0.15065106749534607,28.20402725049883,30.501029171326238,28.2045,30.50161111111111
190913046,28.10446441374707,31.09090757313541,0.08370346204128,0.00013466333094999997,0.08224565209694999,0.00023461908541000002,0.08800000000000001,0.002700000047683716,44.53248589275601,44.434628349228014,18.100000381469727,15.399999618530273,11.8070074243629,11.406793740618564,16.417059911890384,0.6898526549339294,28.10446441374707,31.09090757313541,28.104375,31.090888888888887
