ObsID,peak_flux_ap,peak_flux_ap_err,int_flux_ap,int_flux_ap_err,int_flux_nvss,int_flux_nvss_err,maj_ap,min_ap,maj_nvss,min_nvss,delta_ra,delta_dec,radius,pb_level
191010042,0.013667577146379999,0.00030870328697,0.01406115248757,0.00053012110888,0.0143,0.001,46.919489797728005,44.130369468996,39.0,21.600000381469727,26.150113565604943,12.610694265972592,29.031964832752053,0.17876505851745605
191010042,0.027766952275209998,0.00031811819870999994,0.02927874858462,0.0005414323069,0.0245,0.0008000000119209289,46.78413307812,46.00476077083201,19.700000762939453,17.299999237060547,19.710764857879745,-15.9551776968937,25.35900544218032,0.2880324721336365
191010042,0.005889614095180001,0.00030751002988999997,0.00615475320525,0.00052556277292,0.0046,0.0004000000059604645,48.427491099132006,44.10625238694,37.900001525878906,35.900001525878906,16.1734859804578,-18.582015265619443,24.6347395465481,0.2908475399017334
191010042,0.0174093753815,0.00014351886869,0.02096380141843,0.00023526581796000002,0.0186,0.001,54.5037353604,44.675732984256,23.70000076293945,23.10000038146973,13.477913818745966,2.9175082052569894,13.790067854140242,0.6456133127212524
191010042,0.005271577390279999,0.00036307230013,0.0056952949331299995,0.00061759109299,0.0052,0.0005,52.53723162432,42.205255082352,46.4000015258789,40.70000076293945,13.64163385462215,-26.71362634415986,29.995137289075533,0.15672659873962402
191010042,0.00649216702173,0.00026730159903,0.00648720966245,0.00046314922116000003,0.0046,0.0004000000059604645,46.021776720948,44.36319551274,45.4000015258789,35.900001525878906,13.098311419602773,-18.017992252950343,22.275821777756033,0.34859949350357056
191010042,0.01219146926278,0.00023754836112,0.012121129933129998,0.00041242523995999996,0.0108,0.0005,45.595389718512,43.73340099318,25.0,22.399999618530273,4.754375029537771,19.60216964961115,20.170495579325827,0.4174888432025909
191010042,0.04899896686098999,0.0001714240478,0.04966606467967,0.00029560024967000004,0.0347,0.001399999976158142,45.528077279159994,44.879003859888,18.299999237060547,16.0,1.8678677318235868,9.235854857961039,9.422841207764076,0.8411968350410461
191010042,0.018718750091299998,0.00015276278739,0.01902834260557,0.00026319955324,0.0152,0.0006000000238418579,45.794892972203996,44.636139151128,20.200000762939453,19.399999618530273,1.682530105246855,14.264193509381197,14.363081416671625,0.6725974678993225
191010042,0.02268641167595,0.00012758918888,0.02285195188963,0.00022047793121000002,0.0202,0.000699999988079071,45.86367279916799,44.649621966384004,22.60000038146973,18.0,1.0462736046300365,-7.913056023253648,7.981925967431012,0.8263071775436401
191010042,0.048545985913859994,0.000214369349,0.04891838218166,0.00037040557144,0.0441,0.001399999976158142,46.054428541776,44.719626053952005,16.700000762939453,16.0,0.469328276865016,-18.562872365772968,18.568804413818636,0.4560166597366333
191010042,0.00492522553012,0.00032614598750000003,0.00517698306317,0.00055847105477,0.0053,0.0004000000059604645,50.031033004476,42.010961088384,34.299999237060554,32.799999237060554,-2.1735181596129918,25.86995730907969,25.961101347732377,0.2509382367134094
191010042,0.00597677916967,0.00016312139261000002,0.00648500099173,0.00027508226085,0.0053,0.0004000000059604645,47.796824357928,46.283602816512,36.5,33.299999237060554,-3.528268788696552,-13.715457407179086,14.162005030469732,0.6367466449737549
191010042,0.00582935754386,0.00020977476145,0.0066995867146,0.00034801545265,0.0077,0.0005,51.382242468719994,44.900188774091994,41.099998474121094,27.0,-4.030563877663547,17.78528716216182,18.236275378308306,0.5687370300292969
191010042,0.0035497393698499997,0.00021167103377,0.00421368952788,0.0003468791719,0.0058,0.0004000000059604645,49.443352303067996,48.198273761916,37.5,31.29999923706055,-5.15185622442426,17.639941937105526,18.376858849011636,0.5769791007041931
191010042,0.0067109534386000005,0.00032038255199,0.006897220244649999,0.00055047910928,0.0072,0.0004000000059604645,47.246945985791996,43.508395983132,29.10000038146973,27.60000038146973,-3.944158956693407,25.392692350148288,25.697177505477338,0.2709062993526459
