ObsID,peak_flux_ap,peak_flux_ap_err,int_flux_ap,int_flux_ap_err,int_flux_nvss,int_flux_nvss_err,maj_ap,min_ap,maj_nvss,min_nvss,delta_ra,delta_dec,radius,pb_level
191230041,0.00896416820407,0.0001657514807,0.00942267544876,0.00028277532234,0.008199999999999999,0.0005,48.117859937352,44.188332483996,29.60000038146973,26.399999618530273,23.036500440838772,3.084027696420047,23.242018781259084,0.29783955216407776
191230041,0.0072578378040600005,0.00015768939638,0.0071622966521,0.0002745140015,0.0066,0.0004000000059604645,45.964778427216,43.473592810224,32.09999847412109,29.60000038146973,21.44042662970169,0.21353075976823396,21.4414898936102,0.3633538186550141
191230041,0.07986045375235,0.00029044929177,0.0874878268224,0.00048823880252999997,0.0775,0.002799999952316284,47.3420697525,46.650876451524,15.899999618530273,20.399999618530273,18.83617136659884,12.334230658091444,22.515174332743666,0.3149867355823517
191230041,0.04805142340577,0.00029045898032999996,0.053061797020929995,0.00048763637712000005,0.046,0.0017999999523162845,49.653605790072,44.835203434644,18.399999618530273,16.100000381469727,19.84592115131747,12.322247827567372,23.36015177824755,0.2856907844543457
191230041,0.04965296993893,0.00011049570143000001,0.0499709693107,0.00019099547176,0.0516,0.002,45.661498765704,44.647437350664,15.199999809265135,17.299999237060547,18.36690621297725,-0.8432009557568331,18.386250975200287,0.4834139049053192
191230041,0.01672658593233,0.00023214585913999998,0.01678546275952,0.00040192645558999996,0.0129,0.0006000000238418579,46.749559740192005,43.773990217236005,27.60000038146973,21.200000762939453,18.289701849348344,-18.96108719996261,26.344499035154065,0.18815045058727264
191230041,0.00581140630215,0.00010304641745999999,0.00608916363214,0.00017582511195,0.0064,0.0005,47.38682320884,44.776131704891995,45.5,30.399999618530273,15.340072460121613,0.038033630448688086,15.340119609351465,0.6088712215423584
191230041,0.00511950591383,0.00011844726159,0.005633723291579999,0.00019881962916,0.0046,0.0004000000059604645,47.44778030082,46.830721864536,40.400001525878906,36.900001525878906,14.335423741473248,7.949785156196595,16.392165554155973,0.5607587099075317
191230041,0.00645113743118,0.00016378510039,0.0064956041279,0.00028321179776,0.005,0.0004000000059604645,46.699472452572,43.946881796304,36.099998474121094,34.400001525878906,9.053976709154428,-17.719965398538406,19.899018618404753,0.4160388708114624
191230041,0.017866316759720002,0.00021639116893999998,0.0179855374246,0.00037432927376,0.0132,0.0006000000238418579,47.155269617352,43.654606864920005,22.299999237060547,20.899999618530273,7.318330269765031,-26.48445210158377,27.476955826038107,0.16702215373516086
191230041,0.009433657092200001,0.00020517556143000002,0.0103809975263,0.00034608980713999996,0.009000000000000001,0.0008999999761581422,52.127318006136,43.118125587936,34.5,28.5,-9.707082244941764,-23.404429314183,25.337586732324034,0.23905092477798465
191230041,0.00980953725692,0.00021831718247999999,0.010707879766430001,0.00036772471956,0.01,0.0005,48.81377434788,44.872903603764,29.399999618530273,23.899999618530273,-11.414144680023613,25.2385979414492,27.699588157652013,0.14479577541351318
191230041,0.009732950674379999,0.00014910046058000002,0.010162610026059999,0.00025464379953,0.009000000000000001,0.0005,46.599138083484,45.132712595856,34.299999237060554,25.399999618530273,-12.927467578346715,14.732594494284479,19.60019733125401,0.406823605298996
191230041,0.00824472238045,0.00014019738597,0.009371550511489999,0.00023331249155,0.008199999999999999,0.0005,50.533757689356,45.397678109184,33.5,26.5,-16.157334660487628,9.196623213473456,18.591307621872712,0.4610253870487213
191230041,0.006336450505850001,0.00016237850903999998,0.0064355494983199995,0.00027985422283,0.0056,0.0004000000059604645,45.927185112324,44.594468369532,34.900001525878906,32.200000762939446,-17.638554667921422,11.587500088519395,21.104207893793266,0.3616504073143005
191230041,0.011743062181620002,0.00012217775308,0.011837139404569999,0.00021106995084000003,0.0083,0.0005,45.797075284824,44.678053839096,26.79999923706055,25.899999618530273,-18.430151682523867,-6.4978222539146815,19.54205159593049,0.4562984108924866
191230041,0.0083447798495,0.00015782993915000002,0.008198982469149999,0.00027509796132,0.0068,0.0005,45.58298253555601,43.515062263512,31.5,29.20000076293945,-18.95755600574947,8.523676696838214,20.78560217267755,0.3826653957366944
191230041,0.08123283659086,0.00029595429180000004,0.08294278137086,0.0005091992968999999,0.0694,0.0020999999046325685,46.673580048552,44.527347341568,17.299999237060547,14.399999618530273,-20.05192218301516,-13.93960358696918,24.42109595681373,0.2835107147693634
191230041,0.02663623725711,0.00017855237533,0.02864066821461,0.00030198507237,0.0235,0.0008000000119209289,47.091271560156,46.298515955436,25.70000076293945,22.79999923706055,-23.106731902255646,-3.4997929668844288,23.370267982144785,0.3242548704147339
191004042,0.01212504423364,0.00029253750953,0.0115000560839,0.00051700148092,0.0074,0.0005,46.300425456996,41.777871419772,30.20000076293945,27.399999618530273,20.47143632783848,-14.762430589209108,25.23898742484758,0.2229809015989304
191004042,0.03138208984268,0.0005733950314600001,0.02986926867995,0.00101094235574,0.0226,0.0008000000119209289,45.633992753879994,42.655218846264,20.700000762939453,16.899999618530273,20.18053840906069,-20.47038050566532,28.745187338827247,0.12726634740829468
191004042,0.009001965869290002,0.00025959820835,0.00901635377441,0.00044956871326,0.0073,0.0005,45.91638136436401,43.720145620740006,32.5,27.5,16.645314764991095,21.873535501801186,27.48662074500421,0.157973974943161
191004042,0.02035897651056,0.00022310205753999998,0.02148036220952,0.00038045126925,0.0176,0.000699999988079071,49.047180621660004,43.790547931308005,26.70000076293945,18.5,14.169193839282508,-10.878026223600976,17.863281851421593,0.4989180266857147
191004042,0.01824835119168,0.00019957966616,0.017695544052790002,0.00034946039204,0.0183,0.001,45.473488733988,43.138272731544,26.0,18.899999618530273,13.111357367627138,2.178636974583425,13.291129676382921,0.6935380101203918
191004042,0.014355273356439999,0.00024246832323,0.01368293109683,0.00042697588730000003,0.0118,0.0005,44.974669804056,43.218053057592,21.899999618530273,21.5,13.698792630289367,-14.551235390620587,19.98485051740727,0.4118318557739258
191004042,0.00952286521193,0.00023454135939,0.00974435275565,0.00040330045686000007,0.0056,0.0004000000059604645,46.208896406388,44.434760468616,32.799999237060554,31.60000038146973,12.604918516138135,19.244497861682643,23.005064856729422,0.2921993136405945
191004042,0.013244857428370001,0.00021193337769999997,0.01246058811457,0.00037493072662,0.0108,0.0005,44.880859697796,42.698542741128,31.10000038146973,22.70000076293945,12.39348099143176,-12.251402005167494,17.426834821989466,0.5182902216911316
191004042,0.16322040276767,0.00049476749764,0.16234896383691,0.0008590226885999999,0.141,0.004199999809265137,46.176364560744,43.679141269451996,18.899999618530273,16.799999237060547,10.551108726874805,-2.842804197314885,10.927369568872036,0.784133791923523
191004042,0.01053158279536,0.00028060499831999996,0.01062694616497,0.00048481923238000006,0.009000000000000001,0.0005,46.232569010196,43.624832600556005,25.10000038146973,24.5,10.180161340085792,27.69951102503261,29.510953104843253,0.11465249210596085
191004042,0.01400887970063,0.00023593980243999998,0.01384129060935,0.00041031683436,0.0123,0.0006000000238418579,45.023946322932,43.996842476532,33.400001525878906,26.0,10.090127347905023,21.02837510068532,23.32384958507161,0.2805467247962952
191004042,0.00659971332404,0.00022403467514,0.00636165037089,0.00039286888686,0.0083,0.0005,44.535103693668006,43.935085283436,27.70000076293945,25.60000038146973,8.601508102859793,-4.9980423329555945,9.94818157637241,0.8181056976318359
